borough,address,latitude,longitude
BK,60 STREET,40.6416461,-74.0204127
BK,712 39 STREET,40.6482161,-73.9993081
BK,758A 39 STREET,40.6475656,-73.9982414
BK,835 40 STREET,40.6461795,-73.9965406
BK,55 STREET,40.6445505,-74.0174083
QN,26 AVENUE,40.7765676,-73.7855988
BK,314 49 STREET,40.6478997,-74.0138992
BK,316 49 STREET,40.647875,-74.013856
BK,318 49 STREET,40.6478475,-74.0138127
BK,617 62 STREET,40.6367009,-74.0141815
BK,7 AVENUE,40.6351666,-74.0140371
BK,844 62 STREET,40.6334954,-74.009789
BK,801 65 STREET,40.6326663,-74.012037
BK,5003 5 AVENUE,40.6448122,-74.010223
BK,10 STREET,40.6700916,-73.9904652
BK,128 9 STREET,40.672381,-73.9933597
BK,21 STREET,40.6598426,-73.9904703
BK,SENATOR STREET,40.6356869,-74.0214629
BK,223 NEVINS STREET,40.6817865,-73.9850229
BK,265 WYCKOFF STREET,40.6835101,-73.9836596
BK,264 BERGEN STREET,40.6837406,-73.9834432
BK,280 BERGEN STREET,40.6835457,-73.9830466
BK,290 BERGEN STREET,40.6833782,-73.9826212
QN,103 STREET,40.7598835,-73.8663763
BK,552 OVINGTON AVENUE,40.6316825,-74.0201719
BK,5 AVENUE,40.6330164,-74.0209361
BK,7917 12TH AVENUE,40.618849,-74.0121246
BK,456 OVINGTON AVENUE,40.6327306,-74.0225032
BK,72 STREET,40.6278378,-74.0157251
BK,58 STREET,40.6360675,-74.0079014
BK,822 59 STREET,40.6355432,-74.0085426
BK,848 56 STREET,40.6368553,-74.0061792
BK,PROSPECT AVENUE,40.6605638,-73.9841482
QN,21 STREET,40.7780164,-73.9211681
BK,403 PROSPECT AVENUE,40.6608631,-73.9846059
QN,178-18 SELOVER ROAD,40.6819538,-73.7649948
BK,864 55 STREET,40.637171,-74.005192
BK,830 54 STREET,40.6382085,-74.0054047
BK,4904 8 AVENUE,40.6416396,-74.0035276
BK,32R JACKSON PLACE,40.6624142,-73.9869051
BK,1037 42 STREET,40.6425672,-73.9935752
BK,4217 NEW UTRECHT AVENUE,40.6418426,-73.9938636
BK,42ND STREET,40.6418069,-73.9932366
BK,ST MARKS AVENUE,40.6787696,-73.9689872
BK,84 STREET,40.6177012,-74.0163423
BK,94 STREET,40.618569,-74.0378396
BX,OHM AVENUE,40.8445353,-73.8210095
QN,175 STREET,40.6720032,-73.765978
QN,138 STREET,40.7153626,-73.8211508
BX,SPENCER DRIVE,40.8426275,-73.8173282
BX,RADIO DRIVE,40.8438288,-73.8184995
QN,FABER TERRACE,40.6113565,-73.7657872
BK,ST MARKS PLACE,40.681374,-73.9794201
BX,HUTCHINSON AVENUE,40.8863628,-73.8216021
BK,EAST MILL BASIN,40.613805,-73.9063209
BK,EAST MILL BASIN,40.613621,-73.9061843
QN,MARATHON PARKWAY,40.759929,-73.7318821
QN,61 AVENUE,40.7568923,-73.7233469
BK,EAST 18 STREET,40.6488606,-73.9626045
QN,CALLOWAY STREET,40.7377254,-73.8574753
QN,53 AVENUE,40.7313606,-73.8932637
QN,MAZEAU STREET,40.7265737,-73.8902191
QN,REGINA AVENUE,40.6042985,-73.7572697
BX,VIRGINIA AVENUE,40.8290975,-73.8595596
QN,70 6 ROAD,40.5952264,-73.7407173
BX,LOHENGRIN PLACE,40.8394631,-73.8210304
QN,COMMONWEALTH BLVD,40.7335127,-73.721196
QN,DEERFIELD ROAD,40.5982693,-73.7578173
QN,BEACH 27 STREET,40.5978247,-73.7604944
QN,76 STREET,40.6761401,-73.8611399
QN,80 STREET,40.6777112,-73.8575711
QN,76 STREET,40.6753354,-73.8607342
QN,215 STREET,40.7293569,-73.753621
QN,70 STREET,40.7293275,-73.8940355
QN,72 AVENUE,40.7220382,-73.838096
QN,BAYWATER COURT,40.6133016,-73.7666484
QN,BROWVALE LANE,40.7676953,-73.731331
BX,DECATUR AVENUE,40.875335,-73.8739222
QN,192 STREET,40.7425655,-73.7840879
QN,UNION TURNPIKE,40.7450871,-73.7165787
BX,1061 VIRGINIA AVENUE,40.8278982,-73.8596308
QN,BATES ROAD,40.7691492,-73.7286211
BX,JARVIS AVENUE,40.8450875,-73.8285294
QN,125 AVENUE,40.6820092,-73.7679619
QN,49 STREET,40.7457338,-73.9150314
QN,COMMONWEALTH BLVD,40.7339358,-73.7213603
QN,AMBER STREET,40.6719646,-73.8583548
QN,BROWVALE LANE,40.7692157,-73.735982
QN,80 STREET,40.6699924,-73.8549776
QN,EMPIRE AVENUE,40.6069848,-73.7429838
QN,210 STREET,40.7305447,-73.7597793
BK,EAST 18 STREET,40.648803,-73.9627271
QN,BEACH 27 STREET,40.5936234,-73.7596309
QN,267 STREET,40.7371832,-73.7017815
QN,HARRIS STREET,40.607688,-73.7432584
MN,251 MERCER STREET,40.7285665,-73.9954467
QN,129 STREET,40.7004477,-73.8230445
QN,122 STREET,40.6864925,-73.8207667
QN,LANGDALE STREET,40.7512663,-73.7016462
QN,LANGDALE STREET,40.7502971,-73.7015351
QN,72 PLACE,40.7272978,-73.8897633
BX,RAWLINS AVENUE,40.8386315,-73.8210687
BX,PARSIFAL PLACE,40.8391923,-73.8215913
BX,RAWLINS AVENUE,40.8382514,-73.8202133
BX,RAWLINS AVENUE,40.8388296,-73.8213501
BX,WATERBURY AVENUE,40.8375293,-73.82178
BX,RAWLINS AVENUE,40.838626,-73.8210507
BX,VALHALLA DRIVE,40.8398592,-73.8215823
BX,MIDDLETOWN ROAD,40.8471041,-73.8226255
QN,RUSHMORE AVENUE,40.7626828,-73.7418631
QN,26 AVENUE,40.7792151,-73.7748952
BX,2097 ANTHONY AVENUE,40.8539665,-73.9017552
QN,131 AVENUE,40.6778928,-73.731718
QN,BEACH 43 STREET,40.5970574,-73.7746559
QN,BEACH 24 STREET,40.5951315,-73.7576126
QN,BEACH 45 STREET,40.597762,-73.7770626
QN,BAY 32 STREET,40.6083633,-73.7691399
QN,BAY 31 STREET,40.6016669,-73.7668907
BK,NOSTRAND AVENUE,40.6748215,-73.9503363
BK,ROCKAWAY AVENUE,40.6758954,-73.9105202
BK,BEDFORD AVENUE,40.5957667,-73.9453431
BK,RALPH AVENUE,40.6277436,-73.9178331
BK,FAY COURT,40.5817684,-73.9591788
BK,BRIGHTON 11 STREET,40.579232,-73.9585864
BK,379 PARKSIDE AVENUE,40.6562284,-73.9571871
BK,LOUISIANA AVENUE,40.6491578,-73.8878671
BK,FRESH POND ROAD,40.6455394,-73.8869939
BX,LELAND AVENUE,40.8366179,-73.8640322
BK,AVENUE N,40.6226146,-73.9117948
BK,EAST 72 STREET,40.6238715,-73.9114437
BK,1477 ROYCE STREET,40.6236066,-73.9063287
BK,ROYCE STREET,40.6238754,-73.906087
BK,EAST 70 STREET,40.6240341,-73.9123765
BK,8396 ROYCE STREET,40.6240477,-73.9086805
BK,ROYCE STREET,40.6248809,-73.9071339
BK,BERGEN AVENUE,40.6249692,-73.9077138
BK,ROYCE STREET,40.6251367,-73.9078576
BK,ROYCE STREET,40.6257086,-73.9090781
QN,SEAGIRT AVENUE,40.5962399,-73.74345
QN,61 AVENUE,40.7544866,-73.7368525
QN,244 STREET,40.7494378,-73.7351293
BX,1349 CROSS BRONX EXPRESSWAY,40.8346329,-73.8634942
BX,2020 EAST TREMONT AVENUE,40.8415776,-73.8594321
QN,130 AVENUE,40.6803068,-73.7322816
QN,52 STREET,40.7445897,-73.9119834
BK,NICHOLS AVENUE,40.6886089,-73.8699266
QN,127 AVENUE,40.6814518,-73.7665181
QN,178 PLACE,40.6788466,-73.7636033
QN,128 AVENUE,40.6798186,-73.7705762
QN,177 STREET,40.6785011,-73.7651115
MN,75 NASSAU STREET,40.7098717,-74.0083935
MN,LIBERTY PLACE,40.7090152,-74.0093131
QN,BEACH 97 STREET,40.5855168,-73.8188667
QN,47 STREET,40.7725718,-73.8979778
BX,GRAND CONCOURSE,40.8595962,-73.8981914
BX,DOROTHEA PLACE,40.8625819,-73.891607
QN,80 STREET,40.677486,-73.8574922
QN,CHANNEL ROAD,40.6044205,-73.8189955
QN,207 STREET,40.7779905,-73.7862117
QN,18 ROAD,40.6005744,-73.8221461
QN,WEST 17 ROAD,40.6009147,-73.8220767
QN,17 ROAD,40.6009957,-73.8229984
QN,19 ROAD,40.5998272,-73.8217015
QN,19 ROAD,40.5998914,-73.822436
QN,100 PLACE,40.6049257,-73.8190878
QN,19 ROAD,40.6063181,-73.8178595
QN,100 PLACE,40.6001526,-73.8192087
QN,147 STREET,40.6762474,-73.7921042
BK,309 16 STREET,40.6633582,-73.9859642
BX,2865 BUHRE AVENUE,40.84751,-73.8334569
QN,45-32 LITTLE NECK PARKWAY,40.7701483,-73.734509
QN,247 STREET,40.7521637,-73.7270841
BK,82 STREET,40.6155279,-74.0109497
QN,132 STREET,40.7026591,-73.8206944
QN,COLFAX STREET,40.7025775,-73.7429146
QN,COLFAX STREET,40.7027056,-73.7425318
BK,INTERBOROUGH PARKWAY,40.6828487,-73.8951946
BX,GIVAN AVENUE,40.8764579,-73.8388988
QN,NORTH CONDUIT AVENUE,40.6652416,-73.8185421
QN,OLD SOUTH ROAD,40.6642798,-73.8126801
QN,OLD SOUTH ROAD,40.6640182,-73.8138667
QN,COOPER AVENUE,40.7058254,-73.8760967
BX,BRUNER AVENUE,40.8726358,-73.8378559
BX,ELY AVENUE,40.8704933,-73.8366643
BX,BRUNER AVENUE,40.8690323,-73.8361075
BX,ELY AVENUE,40.8753702,-73.838294
QN,MYRTLE AVENUE,40.702859,-73.8741691
QN,121 STREET,40.6951957,-73.8258316
QN,24 AVENUE,40.7756252,-73.7910827
BK,OCEAN COURT,40.5900191,-73.9669617
BK,SHORE PARKWAY,40.5849083,-73.9673459
BK,SHORE PARKWAY,40.5849385,-73.9672414
BK,373 AVENUE T,40.5997231,-73.9714942
BX,MERRITT AVENUE,40.8816378,-73.8261424
QN,121 STREET,40.6968548,-73.8266459
QN,87-20A 132 STREET,40.7015295,-73.8197633
QN,89-55 133 STREET,40.6992837,-73.817674
QN,ATLANTIC AVENUE,40.6958562,-73.8198291
QN,72 DRIVE,40.7265259,-73.8178629
QN,LAURELTON PARKWAY,40.6780326,-73.7316093
QN,BEACH CHANNEL DRIVE,40.5893691,-73.8128362
QN,BEACH 87 STREET,40.5892562,-73.8126133
QN,241 STREET,40.7632665,-73.7439041
QN,B 77 STREET,40.5899833,-73.8042545
QN,243 STREET,40.7633611,-73.7420338
QN,BEACH CHANNEL DRIVE,40.5899348,-73.8096734
QN,BEACH CHANNEL DRIVE,40.5898501,-73.8132382
QN,3-22 BEACH 87 STREET,40.5892855,-73.8121056
QN,AMSTEL BOULEVARD,40.5925859,-73.8029146
QN,BEACH 87 STREET,40.590917,-73.8127563
QN,BEACH CHANNEL DRIVE,40.5909684,-73.8122917
QN,FINNARD AVENUE,40.590593,-73.8077056
QN,BEACH 74 STREET,40.5903621,-73.8026187
QN,BEACH 92 STREET,40.5880626,-73.8162855
QN,BEACH 84 STREET,40.5905667,-73.8100173
QN,BEACH 80 STREET,40.5905727,-73.8070648
QN,BEACH CHANNEL DRIVE,40.5909568,-73.8119101
QN,BEACH 87 STREET,40.5884126,-73.812018
QN,137 BEACH 29 STREET,40.5929882,-73.7618681
QN,BEACH 86 STREET,40.5916206,-73.8116129
QN,146 BEACH 27 STREET,40.5934257,-73.759592
QN,SEAGIRT BOULEVARD,40.5926023,-73.7570277
QN,BEACH 26 STREET,40.594864,-73.7596445
QN,BEACH 27 STREET,40.5943684,-73.760208
QN,BEACH 20 STREET,40.5931375,-73.7622756
QN,SEAGIRT BOULEVARD,40.5956432,-73.7594796
QN,99 AVENUE,40.7099409,-73.7656608
QN,194 STREET,40.7083361,-73.7647791
QN,196 STREET,40.7091247,-73.7624823
QN,99 AVENUE,40.7104389,-73.763567
BK,PARKSIDE AVENUE,40.6543447,-73.9626087
BK,22 SUNNYSIDE COURT,40.6834476,-73.8899043
BK,FULTON STREET,40.6800671,-73.8854176
BK,JEROME STREET,40.680614,-73.8888995
BK,ARLINGTON AVENUE,40.6814961,-73.8816979
BK,AVENUE L,40.6454355,-73.8846663
BK,INSPIRATION LANE,40.6514193,-73.8876651
BK,FLATLANDS AVENUE,40.6496519,-73.8907457
BK,LOUISIANA AVENUE,40.6483244,-73.8860523
BK,LOUISIANA AVENUE,40.6439224,-73.8812492
QN,214 STREET,40.7300037,-73.7557041
QN,209 STREET,40.6994887,-73.7449641
QN,BEACH 26 STREET,40.5947954,-73.7596303
BX,POPHAM AVENUE,40.8501554,-73.920385
BX,UNDERCLIFF AVENUE,40.8512255,-73.9199029
QN,ALAMEDA AVENUE,40.7662394,-73.7391815
QN,ZION STREET,40.7668688,-73.7383524
QN,ZION STREET,40.766592,-73.7373029
QN,248 STREET,40.7662304,-73.738835
QN,RUSHMORE AVENUE,40.7633674,-73.7399436
QN,RUSHMORE AVENUE,40.7633457,-73.7400592
QN,248 STREET,40.765116,-73.7388213
QN,248 STREET,40.7657533,-73.7390246
QN,MOBILE ROAD,40.6041962,-73.7443054
QN,241 STREET,40.7584019,-73.7410531
QN,MARYLAND ROAD,40.7606274,-73.7433078
QN,CAMBRIA AVENUE,40.7640517,-73.7354827
QN,HANFORD STREET,40.7604619,-73.7441351
QN,REDFIELD STREET,40.7596876,-73.7403515
QN,244 STREET,40.7598197,-73.7392933
BX,PROVOST AVENUE,40.8820603,-73.8259822
BX,3329 PROVOST AVENUE,40.8818735,-73.8258742
BX,HOLLERS AVENUE,40.8845575,-73.8257008
BX,2370 HOLLERS AVENUE,40.8857754,-73.8216109
BX,PROVOST AVENUE,40.8824266,-73.8249904
BK,EAST MILL BASIN,40.6135303,-73.9061232
BK,EAST MILL BASIN,40.6132639,-73.9059363
BK,NOSTRAND AVENUE,40.6722005,-73.9507708
BK,LINCOLN PLACE,40.6712016,-73.9512834
QN,129 AVENUE,40.6800417,-73.7304331
QN,175 STREET,40.6725529,-73.7663726
QN,234 STREET,40.6797336,-73.7324641
QN,129 AVENUE,40.6803581,-73.7331106
QN,233 STREET,40.6799853,-73.7332924
QN,128 DRIVE,40.6803298,-73.7268662
QN,128 DRIVE,40.6803563,-73.7276484
QN,128-64 HOOK CREEK BOULEVARD,40.6797214,-73.7261404
QN,BROOKVILLE BOULEVARD,40.675984,-73.7312174
QN,HOOK CREEK BOULEVARD,40.6767668,-73.7267834
BK,PINE STREET,40.6839048,-73.8728167
BX,UNDERCLIFF AVENUE,40.8463977,-73.9241737
BX,HARLEM RIVER TERRACE,40.8504982,-73.9240281
QN,MOBILE ROAD,40.6041827,-73.7443919
QN,137 AVENUE,40.6733203,-73.7644592
QN,MOBILE ROAD,40.6038298,-73.7449046
BX,SEDGWICK AVENUE,40.8461346,-73.924868
BX,SEDGWICK AVENUE,40.8501235,-73.9219104
QN,BEACH 92 STREET,40.5887314,-73.8174214
QN,UNION TURNPIKE,40.7333296,-73.7592641
QN,121 STREET,40.6976899,-73.8271378
QN,HOLLIS COURT BLVD,40.7286605,-73.7591438
QN,HARTLAND AVENUE,40.732619,-73.747861
QN,BELL BOULEVARD,40.7315635,-73.7535226
QN,GRAND CENTRL PARKWAY,40.7282177,-73.7535386
QN,CORNAGA AVENUE,40.6054069,-73.745644
QN,MOBILE ROAD,40.6040894,-73.7443886
QN,VIRGINIA STREET,40.6064843,-73.7425787
QN,VIRGINIA STREET,40.6066794,-73.742686
BK,AVENUE L,40.6455972,-73.8844101
BK,AVENUE L,40.6457534,-73.8841684
BX,WEST 227 STREET,40.8802699,-73.916089
BX,RIVER AVENUE,40.8857646,-73.9197058
QN,138 AVENUE,40.6730241,-73.7645684
QN,137 AVENUE,40.6732464,-73.7645568
QN,137 AVENUE,40.6730549,-73.7662266
QN,FARMERS BOULEVARD,40.6722125,-73.7649786
BK,2334 DEAN STREET,40.6744817,-73.9103923
BK,EAST NEW YORK AVENUE,40.6733005,-73.9091141
QN,BEACH 9TH STREET,40.6060594,-73.7465311
QN,MC BRIDE STREET,40.6063605,-73.7576115
MN,ST NICHOLAS AVENUE,40.8151744,-73.9505422
QN,BEACH 11 STREET,40.6119361,-73.7478018
QN,MC BRIDE STREET,40.6099018,-73.756529
QN,MOBILE ROAD,40.6041746,-73.7444351
QN,CHANDLER STREET,40.607074,-73.7562548
QN,MC BRIDE STREET,40.6092674,-73.7563512
QN,CHANDLER STREET,40.6092174,-73.7560813
QN,BEACH 12 STREET,40.6045607,-73.7465296
QN,HORTON AVENUE,40.6086652,-73.7533065
QN,HENRY ROAD,40.6040039,-73.7417528
QN,MOBILE ROAD,40.6041908,-73.744345
QN,FOAM PLACE,40.6043097,-73.7510034
QN,BRUNSWICK AVENUE,40.6097705,-73.749103
QN,BRUNSWICK AVENUE,40.6109838,-73.7453959
QN,SAGE STREET,40.606468,-73.7451394
QN,HARRIS STREET,40.6083706,-73.7440913
QN,126-20 WILLETS POINT BLVD,40.7571522,-73.8423097
QN,126-10 38TH AVENUE,40.7567063,-73.8433755
QN,DINSMORE AVENUE,40.6054339,-73.7466775
BK,CARROLL STREET,40.6738394,-73.9785392
QN,BEACH 27 STREET,40.5979987,-73.7610123
QN,BEACH 28 STREET,40.5977413,-73.7613157
BX,4640 INDEPENDENCE AVENUE,40.8932158,-73.9113851
BX,INDEPENDENCE AVENUE,40.8962023,-73.9117392
BX,WEST 239 STREET,40.8899295,-73.9101742
BX,WEST 246 STREET,40.8925982,-73.9113063
QN,BRIAN CRESCENT,40.7879031,-73.7884116
QN,ROCKAWAY BEACH BLVD,40.5867936,-73.8140172
BX,SCENIC PLACE,40.8844447,-73.9201414
QN,208 PLACE,40.7866538,-73.7867039
QN,208 PLACE,40.787296,-73.7851743
QN,CROSS ISLAND PARKWAY,40.7871266,-73.788544
QN,OCEAN CREST BLVD,40.6013806,-73.7598047
BK,MANHATTAN COURT,40.588213,-73.9670022
QN,DEMEREST ROAD,40.5985061,-73.8194472
BX,2074 TILLOTSON AVENUE,40.879759,-73.8344682
QN,111 STREET,40.6949068,-73.8366077
QN,LITTLE NECK BLVD,40.7802744,-73.7720355
QN,CONCORD STREET,40.7678019,-73.7264605
QN,76 STREET,40.6771996,-73.861199
QN,82 AVENUE,40.7142432,-73.8214387
QN,WALDEN AVENUE,40.7705764,-73.7309367
QN,BELL BOULEVARD,40.7888516,-73.7819227
QN,CONCORD STREET,40.7675263,-73.7259923
QN,208 STREET,40.7319447,-73.7624948
QN,130 STREET,40.6985411,-73.8202005
QN,223 STREET,40.7344243,-73.7475042
QN,215 STREET,40.7319836,-73.7548561
QN,130 STREET,40.7015553,-73.8222481
BK,CLINTON STREET,40.6953409,-73.9920952
BK,EAST 29 STREET,40.5954244,-73.9414869
BX,AGAR PLACE,40.8394072,-73.8185947
BX,RESEARCH AVENUE,40.845169,-73.8190488
BX,COUNTRY CLUB ROAD,40.8403607,-73.8158345
BX,AGAR PLACE,40.8387109,-73.815709
BX,1642 STADIUM AVENUE,40.847539,-73.8198412
BX,BAY VIEW AVENUE,40.8473836,-73.8170368
BX,AMPERE AVENUE,40.8463131,-73.8169711
BX,CAMPBELL DRIVE,40.8377795,-73.8185738
BK,458 86 STREET,40.6216928,-74.0271175
BX,SPENCER DRIVE,40.8424164,-73.8174769
BX,RESEARCH AVENUE,40.8470435,-73.8189317
BX,BAY VIEW AVENUE,40.8476507,-73.8175927
BX,COUNTRY CLUB ROAD,40.8390474,-73.8149997
BX,LUCERNE STREET,40.8429358,-73.8162033
BX,LUCERNE STREET,40.8426152,-73.816515
BX,BAY SHORE AVENUE,40.8443422,-73.8168536
BX,LIBRARY AVENUE,40.8452096,-73.8186837
QN,TERRACE COURT,40.7102564,-73.8934851
QN,BEACH 4 STREET,40.5946472,-73.7394809
QN,METROPOLITAN AVENUE,40.7089196,-73.8904285
QN,METROPOLITAN AVENUE,40.7091806,-73.8906914
QN,METROPOLITAN AVENUE,40.7090706,-73.8904896
QN,49 STREET,40.7657612,-73.9032408
BK,SACKMAN STREET,40.6749536,-73.9066928
QN,149 AVENUE,40.6688336,-73.8567429
QN,252 STREET,40.740677,-73.7169042
QN,77 STREET,40.6626439,-73.8565616
QN,FAIRFIELD PLACE,40.6634837,-73.8565057
QN,148 STREET,40.6806416,-73.7935363
QN,41 STREET,40.7389556,-73.9247435
QN,31 AVENUE,40.7584887,-73.8892388
QN,81 STREET,40.7559528,-73.8866731
QN,BEACH 43 STREET,40.5968377,-73.7746279
BK,PROSPECT PLACE,40.6737808,-73.9493493
QN,THORNHILL AVENUE,40.7619977,-73.7339242
QN,BEACH CHANNEL DRIVE,40.5820594,-73.8479648
QN,79 AVENUE,40.7206404,-73.8123305
QN,146 STREET,40.7184041,-73.8161355
QN,UNION TURNPIKE,40.7181105,-73.8144913
BX,FAIRFIELD AVENUE,40.8814549,-73.915187
QN,WILLIAMS COURT,40.5995924,-73.7489431
BX,EDGEHILL AVENUE,40.8799221,-73.913446
BX,HARLEM RIVER TERRACE,40.8761512,-73.9176057
BK,SHORE PARKWAY,40.58351,-73.9731752
BK,BELT PARKWAY,40.5833674,-73.9736973
QN,BEACH CHANNEL DRIVE,40.5820069,-73.8498082
BX,WESTCHESTER AVENUE,40.8443491,-73.8360418
QN,71 STREET,40.7294005,-73.8928916
QN,CHANNEL ROAD,40.6043879,-73.8192117
BX,METROPOLITAN AVENUE,40.8408182,-73.8535499
BX,WHITE PLAINS ROAD,40.8373442,-73.8631308
BX,GRAND CONCOURSE,40.8598824,-73.8991236
QN,BEACH 27 STREET,40.5939456,-73.7601303
QN,99 AVENUE,40.7105587,-73.7630832
QN,115 STREET,40.6668007,-73.825639
QN,NASBY PLACE,40.6020837,-73.7587002
BX,EDGEWATER ROAD,40.8198635,-73.8834354
QN,BEACH 3 STREET,40.5946527,-73.7382674
QN,100 PLACE,40.6012254,-73.8189141
BX,EDGEHILL AVENUE,40.8802346,-73.9129248
BX,FAIRFIELD AVENUE,40.8815372,-73.9150929
BK,WEST STREET,40.5899953,-73.9704146
BK,DANK COURT,40.5862303,-73.973887
BX,CRESTON AVENUE,40.8574803,-73.9017011
QN,BEACH 129 STREET,40.575526,-73.8474181
QN,BEACH 130 STREET,40.578733,-73.8503087
QN,NEWPORT AVENUE,40.5791932,-73.845491
QN,160 STREET,40.7032262,-73.7984724
BK,GRANT AVENUE,40.6876191,-73.8684286
BK,LOGAN STREET,40.6825347,-73.8774163
BK,EAST 66 STREET,40.6202011,-73.9143591
BK,PRESTON COURT,40.6405963,-73.9201341
BX,REEDS MILL LANE,40.8822402,-73.8307119
QN,101 STREET,40.5840529,-73.8218012
QN,BEACH 54 STREET,40.5932214,-73.7838903
MN,5 AVENUE,40.7942403,-73.9503122
QN,BAY 32 STREET,40.606671,-73.769758
MN,ST NICHOLAS AVENUE,40.8170715,-73.9516933
BX,4428 3 AVENUE,40.852536,-73.8912944
BX,ROMBOUTS AVENUE,40.8833358,-73.8291432
BX,ENGLAND THRUWAY SR,40.8819711,-73.8306149
BX,REEDS MILL LANE,40.8811929,-73.8314848
BX,32 REEDS MILL LANE,40.8814294,-73.8317844
BX,HUTCHINSON AVENUE,40.8865245,-73.8214642
QN,LIBERTY AVENUE,40.6804525,-73.8402917
QN,103-31A WOODHAVEN BOULEVARD,40.6813208,-73.8450092
QN,VAN SICLEN STREET,40.6887532,-73.8132352
BK,464 86 STREET,40.6215858,-74.026941
BK,460 86 STREET,40.6216407,-74.027031
BK,468 86 STREET,40.6215529,-74.0268833
BK,VAN SICLEN AVENUE,40.6485143,-73.8785707
BK,VAN SICLEN AVENUE,40.6518926,-73.8806656
QN,129 AVENUE,40.6801433,-73.7655456
QN,108 STREET,40.6917583,-73.8383751
QN,110 STREET,40.6936247,-73.8363656
QN,110 STREET,40.6946226,-73.8374666
QN,108 STREET,40.6916512,-73.8383285
QN,92 AVENUE,40.6915612,-73.8406906
QN,87-07A 104 STREET,40.6947615,-73.8426556
QN,87-05A 104 STREET,40.6948137,-73.8426807
QN,127 AVENUE,40.6806393,-73.7691781
QN,73 PLACE,40.7279467,-73.888052
QN,71 STREET,40.7298315,-73.8928801
QN,HARTMAN LANE,40.6008727,-73.7650857
QN,57 DRIVE,40.7274925,-73.889514
QN,MAZEAU STREET,40.7276173,-73.8908235
QN,72 PLACE,40.7272264,-73.8896913
QN,72 PLACE,40.7276602,-73.8898565
QN,58 ROAD,40.7272925,-73.889904
QN,72 PLACE,40.7271633,-73.8896661
QN,HULL AVENUE,40.7273714,-73.8950957
QN,HULL AVENUE,40.7273742,-73.8950524
QN,69 STREET,40.7257243,-73.8947736
QN,AVERY AVENUE,40.7527686,-73.830514
QN,LEFFERTS BOULEVARD,40.668571,-73.8220296
QN,NORTH CONDUIT AVENUE,40.6655658,-73.8187394
QN,NORTH CONDUIT AVENUE,40.6655826,-73.818916
QN,MAZEAU STREET,40.7265298,-73.8902625
QN,150 AVENUE,40.6674274,-73.826261
QN,144 STREET,40.777694,-73.825262
QN,NORTON AVENUE,40.5978333,-73.7784415
QN,NORTON AVENUE,40.5980331,-73.7781528
QN,BEACH 43 STREET,40.5961114,-73.775138
QN,BEACH 47 STREET,40.597536,-73.7780032
QN,NORTON AVENUE,40.5975349,-73.7788746
QN,BEACH 45 STREET,40.5973108,-73.7764988
QN,BEACH 45 STREET,40.5972064,-73.7764847
QN,NORTON AVENUE,40.5987864,-73.7773833
QN,BEACH 43 STREET,40.5998824,-73.7749849
QN,BEACH 43 STREET,40.5995832,-73.7749499
QN,BEACH 43 STREET,40.601322,-73.7756283
QN,AUSTIN STREET,40.7171648,-73.8370329
QN,82 AVENUE,40.7142161,-73.8216661
QN,AUSTIN STREET,40.7175941,-73.8378218
QN,BURNS STREET,40.715167,-73.837366
QN,BURNS STREET,40.7175213,-73.8407476
QN,COOLIDGE AVENUE,40.7147296,-73.8165857
QN,82 AVENUE,40.7142079,-73.8217346
QN,35 AVENUE,40.7654809,-73.8295683
QN,82 AVENUE,40.714254,-73.8213558
QN,COOLIDGE AVENUE,40.715388,-73.8180881
QN,BEACH 43 STREET,40.6014234,-73.7755739
QN,BEACH 46 STREET,40.5961511,-73.777212
QN,NORTON AVENUE,40.5979017,-73.7783441
QN,BEACH 44 STREET,40.5986846,-73.7758172
QN,18 AVENUE,40.7777083,-73.7835226
QN,BEACH 44 STREET,40.5985675,-73.7763217
QN,POINT BREEZE PLACE,40.612014,-73.7692029
QN,NORTON DRIVE,40.6082399,-73.7692123
QN,MOTT AVENUE,40.6114969,-73.7700475
QN,MOTT AVENUE,40.6130229,-73.7713785
QN,EDGEWATER ROAD,40.6136358,-73.7690028
QN,EGMONT PLACE,40.6112307,-73.7659965
QN,MOTT AVENUE,40.6067678,-73.7620614
QN,MOTT AVENUE,40.6075849,-73.7616515
QN,THE STRAND,40.6092214,-73.7686579
QN,HEALY AVENUE,40.6043927,-73.7669892
QN,MOTT AVENUE,40.6095662,-73.7667803
QN,WESTBOURNE AVENUE,40.6083823,-73.7676668
QN,OCEAN CREST BLVD,40.600135,-73.7640692
QN,WESTBOURNE AVENUE,40.6086958,-73.7666177
QN,BAY 32 STREET,40.6083002,-73.7691761
QN,DICKENS STREET,40.604139,-73.7610552
QN,FABER TERRACE,40.6109344,-73.7633683
QN,BEACH 27 STREET,40.6061202,-73.7661261
QN,BAY 32 STREET,40.6067332,-73.7692932
QN,BAY 25 STREET,40.6010507,-73.7622114
QN,FALCON AVENUE,40.6001231,-73.7663055
QN,COLDSPRING ROAD,40.6051799,-73.7653767
QN,27-12 HEALY AVENUE,40.604697,-73.765454
QN,BAY 32 STREET,40.6069061,-73.769307
QN,DWIGHT AVENUE,40.6012893,-73.7688366
QN,BEACH 6 STREET,40.5950094,-73.7406677
QN,SEAGIRT AVENUE,40.5976031,-73.7417992
QN,SEAGIRT BOULEVARD,40.5974366,-73.7422283
